id,name,address,city,district,lat,lon,url_2gis,parking_type,paid,tariff,capacity,parent_object,hours,rating,review_count,has_photos
70000001054952754_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I164C6297-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000015H95I1I70J62370ff,Паркинг,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054952754_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I164C6297-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000015H95I1I70J62370ff,частная,,,,,24/7,4.2,18,True
70000001101528534_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I21183875-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000015H96I1I70J62370ga,Парковка БЦ Азия-Мост,,Алматы,,,,https://2gis.kz/almaty/geo/70000001101528534_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I21183875-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000015H96I1I70J62370ga,БЦ,,,,,See 2GIS,5,2,False
70000001054953672_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I164C6389-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000013H97I1I70J623707d,Платная парковка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054953672_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I164C6389-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000013H97I1I70J623707d,частная,,,,,24/7,,,True
70000001090234759_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I1A054497-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G273200001AH98I1I70J6237043,"Almaty Parking, парковка №2011",,Алматы,,,,https://2gis.kz/almaty/geo/70000001090234759_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I1A054497-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G273200001AH98I1I70J6237043,частная,,,,,24/7,,,True
70000001110973820_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I220C83A4-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000011H99I1I70J62370ce,Парковка Boxpark Almaty,,Алматы,,,,https://2gis.kz/almaty/geo/70000001110973820_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I220C83A4-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000011H99I1I70J62370ce,частная,,,,,24/7,,,True
9429940000791360_ip4npg3c17d0dB8I383617AJ2HI3otBuptp504839-2465J281J2J97478B-d8dd33G4G2B1678627C2382H4qf8i3bdB9A8289216J8H9940011HHI2JHJIHG2I3c,"Авиатор, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940000791360_ip4npg3c17d0dB8I383617AJ2HI3otBuptp504839-2465J281J2J97478B-d8dd33G4G2B1678627C2382H4qf8i3bdB9A8289216J8H9940011HHI2JHJIHG2I3c,частная,,,,,See 2GIS,3.3,10,True
70000001110994407_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I220CA462-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000018H9BI1I70J6237051,"Almaty Parking, парковка №6011",,Алматы,,,,https://2gis.kz/almaty/geo/70000001110994407_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I220CA462-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000018H9BI1I70J6237051,частная,,,,,24/7,,,True
70000001057442486_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I1677526A-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000017H9CI1I70J6237042,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057442486_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I1677526A-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000017H9CI1I70J6237042,частная,,,,,24/7,5,3,True
70030077077118424_p4npg34qdBdB9A826J8H1J2JHGIIG1GhotBuptpi39-c17d01678628I18742864-d8d50482465J28B3836192128BIJH3If8i3b78B8d33G4G2732300775HA3I1IH8,3,,Алматы,,,,https://2gis.kz/almaty/geo/70030077077118424_p4npg34qdBdB9A826J8H1J2JHGIIG1GhotBuptpi39-c17d01678628I18742864-d8d50482465J28B3836192128BIJH3If8i3b78B8d33G4G2732300775HA3I1IH8,частная,,,,,24/7,,,False
70000001100622752_ip4npg3c17d0dB8I38361HA4I1IHotBuptp504839-2465J281J2J73278B-d8dd33G4G2B16786209329734qf8i3bdB9A8289216J8H00001213HII3HJIHGI2G46,"Arilan Energy, станция зарядки электромобилей",,Алматы,,,,https://2gis.kz/almaty/geo/70000001100622752_ip4npg3c17d0dB8I38361HA4I1IHotBuptp504839-2465J281J2J73278B-d8dd33G4G2B16786209329734qf8i3bdB9A8289216J8H00001213HII3HJIHGI2G46,частная,,,,,24/7,4.6,8,True
70000001057444738_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I16775495-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000019HA5I1I70J6237081,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057444738_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I16775495-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000019HA5I1I70J6237081,частная,,,,,24/7,,,False
70000001057445266_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I16775548-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000017HA6I1I70J6237071,"Almaty Parking, парковка №6013",,Алматы,,,,https://2gis.kz/almaty/geo/70000001057445266_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I16775548-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000017HA6I1I70J6237071,частная,,,,,See 2GIS,5,2,True
70000001111018891_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I221328AB-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000012HA7I1I70J6237029,Крытая парковка Koktem Grand,,Алматы,,,,https://2gis.kz/almaty/geo/70000001111018891_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I221328AB-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000012HA7I1I70J6237029,частная,,,,,See 2GIS,,,False
70000001053663020_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I16397324-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000011HA8I1I70J6237011,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001053663020_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I16397324-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000011HA8I1I70J6237011,частная,,,,,24/7,4.6,3,False
70000001057444541_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I16775476-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000012HA9I1I70J623709f,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057444541_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I16775476-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000012HA9I1I70J623709f,частная,,,,,24/7,,,True
70000001094488338_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I1A479855-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000019HAAI1I70J62370f7,"Almaty Parking, парковка №5801",,Алматы,,,,https://2gis.kz/almaty/geo/70000001094488338_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I1A479855-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000019HAAI1I70J62370f7,частная,,,,,24/7,1.8,21,True
9429940001709461_ip4npg3c17d0dB8I383618BJ2HI3otBuptp504839-2465J281J2J97478B-d8dd33G4G2B16786273A483H4qf8i3bdB9A8289216J8H9940012HHI2JHJIHG2I8d,"Ардагер, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940001709461_ip4npg3c17d0dB8I383618BJ2HI3otBuptp504839-2465J281J2J97478B-d8dd33G4G2B16786273A483H4qf8i3bdB9A8289216J8H9940012HHI2JHJIHG2I8d,частная,,,,,24/7,3.3,5,True
70000001057444517_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I16775473-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000018HACI1I70J623702c,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057444517_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I16775473-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000018HACI1I70J623702c,частная,,,,,24/7,,,False
70030077109177224_p4npg34qdBdB9A826J8H1J2JHGIIG1GCotBuptpi39-c17d01678628I21948744-d8d50482465J28B3836192128BIJH3If8i3b78B8d33G4G2732300775HB3I1IHd,,,Алматы,,,,https://2gis.kz/almaty/geo/70030077109177224_p4npg34qdBdB9A826J8H1J2JHGIIG1GCotBuptpi39-c17d01678628I21948744-d8d50482465J28B3836192128BIJH3If8i3b78B8d33G4G2732300775HB3I1IHd,частная,,,,,24/7,,,False
70000001081176008_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I19148622-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000019HB4I1I70J62370df,Парковка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001081176008_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I19148622-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000019HB4I1I70J62370df,частная,,,,,24/7,1.3,6,True
70000001054918941_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I164C28B6-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000012HB5I1I70J623705f,Парковка ТЦ Байсат,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054918941_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I164C28B6-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000012HB5I1I70J623705f,ТЦ,,,,,24/7,2.9,5,True
70000001110926390_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I220C365B-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000011HB6I1I70J6237088,Парковка ТК Мерей,,Алматы,,,,https://2gis.kz/almaty/geo/70000001110926390_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I220C365B-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000011HB6I1I70J6237088,частная,,,,,See 2GIS,1.9,34,True
70000001057445293_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I1677554B-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000014HB7I1I70J62370d6,Парковка ТЦ Стройсити,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057445293_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I1677554B-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000014HB7I1I70J62370d6,ТЦ,,,,,See 2GIS,1.4,1,True
70000001101402689_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I2117128A-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G273200001AHB8I1I70J6237067,Парковка ТЦ Alatau Plaza,,Алматы,,,,https://2gis.kz/almaty/geo/70000001101402689_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I2117128A-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G273200001AHB8I1I70J6237067,ТЦ,,,,,24/7,1.7,8,True
70000001093008220_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I1A331844-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000011HB9I1I70J623705a,"Almaty Parking, парковка №7004",,Алматы,,,,https://2gis.kz/almaty/geo/70000001093008220_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I1A331844-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000011HB9I1I70J623705a,частная,,,,,24/7,1.2,4,True
70000001110935749_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I220C4596-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G273200001AHBAI1I70J623704b,Парковка супермаркета Арзан,,Алматы,,,,https://2gis.kz/almaty/geo/70000001110935749_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I220C4596-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G273200001AHBAI1I70J623704b,частная,,,,,24/7,5,3,True
70000001103268452_ip4npg3c17d0dB8I38361HBBI1IHotBuptp504839-2465J281J2J73278B-d8dd33G4G2B16786235786734qf8i3bdB9A8289216J8H00001213HII3HJIHGI2G56,"Evs, станция зарядки электромобилей",,Алматы,,,,https://2gis.kz/almaty/geo/70000001103268452_ip4npg3c17d0dB8I38361HBBI1IHotBuptp504839-2465J281J2J73278B-d8dd33G4G2B16786235786734qf8i3bdB9A8289216J8H00001213HII3HJIHGI2G56,частная,,,,,24/7,,,True
70000001091224483_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I1A15346A-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000014HBCI1I70J623704e,Паркинг,,Алматы,,,,https://2gis.kz/almaty/geo/70000001091224483_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I1A15346A-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000014HBCI1I70J623704e,частная,,,,,See 2GIS,,,False
70000001101413914_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I211723B3-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000015HC3I1I70J62370Ac,Парковка ТЦ Бакорда,,Алматы,,,,https://2gis.kz/almaty/geo/70000001101413914_p4npg34qdBdB9A826J8H1J2JH0IIGHGJotBuptpi39-c17d01678628I211723B3-d8d50482465J28B383619211462J3JIf8i3b78B8d33G4G2732000015HC3I1I70J62370Ac,ТЦ,,,,,24/7,1.5,47,True
9430468281761903_p4npg34qdBdB9A826J8H1J2JHGII0H1fotBuptpi39-c17d01678628I92792925-d8d50482465J28B383619218AIIJ1JIf8i3b78B8d33G4G297504682HA4J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281761903_p4npg34qdBdB9A826J8H1J2JHGII0H1fotBuptpi39-c17d01678628I92792925-d8d50482465J28B383619218AIIJ1JIf8i3b78B8d33G4G297504682HA4J2HI2,частная,,,,,24/7,,,False
9430468281761927_p4npg34qdBdB9A826J8H1J2JHGII0HbCotBuptpi39-c17d01678628I92792949-d8d50482465J28B383619218AIIJ1JIf8i3b78B8d33G4G297504682HA5J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281761927_p4npg34qdBdB9A826J8H1J2JHGII0HbCotBuptpi39-c17d01678628I92792949-d8d50482465J28B383619218AIIJ1JIf8i3b78B8d33G4G297504682HA5J2HI2,частная,,,,,24/7,3.8,1,True
9430468281761930_p4npg34qdBdB9A826J8H1J2JHGII0HceotBuptpi39-c17d01678628I92792952-d8d50482465J28B383619218AIIJ1JIf8i3b78B8d33G4G297504682HA6J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281761930_p4npg34qdBdB9A826J8H1J2JHGII0HceotBuptpi39-c17d01678628I92792952-d8d50482465J28B383619218AIIJ1JIf8i3b78B8d33G4G297504682HA6J2HI2,частная,,,,,24/7,,,False
9430468281761991_p4npg34qdBdB9A826J8H1J2JHGII0H35otBuptpi39-c17d01678628I927929B3-d8d50482465J28B383619218AIIJ1JIf8i3b78B8d33G4G297504682HA7J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281761991_p4npg34qdBdB9A826J8H1J2JHGII0H35otBuptpi39-c17d01678628I927929B3-d8d50482465J28B383619218AIIJ1JIf8i3b78B8d33G4G297504682HA7J2HI2,частная,,,,,24/7,1,1,False
9430468281762133_p4npg34qdBdB9A826J8H1J2JHGII0HaBotBuptpi39-c17d01678628I92793155-d8d50482465J28B383619218AIIJ1JIf8i3b78B8d33G4G297504682HA8J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281762133_p4npg34qdBdB9A826J8H1J2JHGII0HaBotBuptpi39-c17d01678628I92793155-d8d50482465J28B383619218AIIJ1JIf8i3b78B8d33G4G297504682HA8J2HI2,частная,,,,,24/7,,,True
9430468281762165_p4npg34qdBdB9A826J8H1J2JHGII0H33otBuptpi39-c17d01678628I92793187-d8d50482465J28B383619218AIIJ1JIf8i3b78B8d33G4G297504682HA9J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281762165_p4npg34qdBdB9A826J8H1J2JHGII0H33otBuptpi39-c17d01678628I92793187-d8d50482465J28B383619218AIIJ1JIf8i3b78B8d33G4G297504682HA9J2HI2,частная,,,,,24/7,,,False
9430468281762171_p4npg34qdBdB9A826J8H1J2JHGII0H35otBuptpi39-c17d01678628I92793193-d8d50482465J28B383619218AIIJ1JIf8i3b78B8d33G4G297504682HAAJ2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281762171_p4npg34qdBdB9A826J8H1J2JHGII0H35otBuptpi39-c17d01678628I92793193-d8d50482465J28B383619218AIIJ1JIf8i3b78B8d33G4G297504682HAAJ2HI2,частная,,,,,24/7,,,False
9430468281762254_p4npg34qdBdB9A826J8H1J2JHGII0Hc5otBuptpi39-c17d01678628I92793276-d8d50482465J28B383619218AIIJ1JIf8i3b78B8d33G4G297504682HABJ2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281762254_p4npg34qdBdB9A826J8H1J2JHGII0Hc5otBuptpi39-c17d01678628I92793276-d8d50482465J28B383619218AIIJ1JIf8i3b78B8d33G4G297504682HABJ2HI2,частная,,,,,24/7,5,1,False
9430468281762265_p4npg34qdBdB9A826J8H1J2JHGII0H14otBuptpi39-c17d01678628I92793287-d8d50482465J28B383619218AIIJ1JIf8i3b78B8d33G4G297504682HACJ2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281762265_p4npg34qdBdB9A826J8H1J2JHGII0H14otBuptpi39-c17d01678628I92793287-d8d50482465J28B383619218AIIJ1JIf8i3b78B8d33G4G297504682HACJ2HI2,частная,,,,,24/7,,,False
70030076166365683_p4npg34qdBdB9A826J8H1J2JHGIIGH0JotBuptpi39-c17d01678628I2766758A-d8d50482465J28B38361921H29BJHJ2f8i3b78B8d33G4G2732300764H432H2H14,,,Алматы,,,,https://2gis.kz/almaty/geo/70030076166365683_p4npg34qdBdB9A826J8H1J2JHGIIGH0JotBuptpi39-c17d01678628I2766758A-d8d50482465J28B38361921H29BJHJ2f8i3b78B8d33G4G2732300764H432H2H14,частная,,,,,24/7,4.6,0,False
70030076166436041_p4npg34qdBdB9A826J8H1J2JHGIIGH0JotBuptpi39-c17d01678628I27674626-d8d50482465J28B38361921H29BJHJ2f8i3b78B8d33G4G2732300762H433H2HcA,,,Алматы,,,,https://2gis.kz/almaty/geo/70030076166436041_p4npg34qdBdB9A826J8H1J2JHGIIGH0JotBuptpi39-c17d01678628I27674626-d8d50482465J28B38361921H29BJHJ2f8i3b78B8d33G4G2732300762H433H2HcA,частная,,,,,24/7,,,False
9429940001179723_k57j7vwc17d0dBAI383611J3IH4HhxnDp6o504839-2465J281J2J97478B-d8dd33G4G2B1678641AA745Hrof8i3bdB9A8289238J8H9940012HH2IJHJIH0I75,"Орбита-3, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940001179723_k57j7vwc17d0dBAI383611J3IH4HhxnDp6o504839-2465J281J2J97478B-d8dd33G4G2B1678641AA745Hrof8i3bdB9A8289238J8H9940012HH2IJHJIH0I75,частная,,,,,24/7,4.4,8,False
70000001054874402_57j7vwrodBdB9A828J8H1J2J1GIIGHG3hxnDp6ok39-c17d0167864AI164B8462-d8d50482465J28B38361923452I5HJIf8i3b78B8d33G4G2732000013H4J2H81G905439b,Парковка ТРК АДК,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054874402_57j7vwrodBdB9A828J8H1J2J1GIIGHG3hxnDp6ok39-c17d0167864AI164B8462-d8d50482465J28B38361923452I5HJIf8i3b78B8d33G4G2732000013H4J2H81G905439b,ТЦ,,,,,See 2GIS,1.5,68,True
70000001054954379_57j7vwrodBdB9A828J8H1J2J1GIIGHG3hxnDp6ok39-c17d0167864AI164C6459-d8d50482465J28B38361923452I5HJIf8i3b78B8d33G4G273200001AH5J2H81G9054357,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054954379_57j7vwrodBdB9A828J8H1J2J1GIIGHG3hxnDp6ok39-c17d0167864AI164C6459-d8d50482465J28B38361923452I5HJIf8i3b78B8d33G4G273200001AH5J2H81G9054357,частная,,,,,24/7,4.7,8,True
70000001057443788_57j7vwrodBdB9A828J8H1J2J1GIIGHG3hxnDp6ok39-c17d0167864AI1677539A-d8d50482465J28B38361923452I5HJIf8i3b78B8d33G4G2732000019H6J2H81G90543cc,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057443788_57j7vwrodBdB9A828J8H1J2J1GIIGHG3hxnDp6ok39-c17d0167864AI1677539A-d8d50482465J28B38361923452I5HJIf8i3b78B8d33G4G2732000019H6J2H81G90543cc,частная,,,,,24/7,5,1,True
70000001089994206_57j7vwrodBdB9A828J8H1J2J1GIIGHG3hxnDp6ok39-c17d0167864AI199CA442-d8d50482465J28B38361923452I5HJIf8i3b78B8d33G4G2732000017H7J2H81G905433A,"Parking, парковка",,Алматы,,,,https://2gis.kz/almaty/geo/70000001089994206_57j7vwrodBdB9A828J8H1J2J1GIIGHG3hxnDp6ok39-c17d0167864AI199CA442-d8d50482465J28B38361923452I5HJIf8i3b78B8d33G4G2732000017H7J2H81G905433A,частная,,,,,24/7,,,False
70000001057445211_57j7vwrodBdB9A828J8H1J2J1GIIGHG3hxnDp6ok39-c17d0167864AI16775543-d8d50482465J28B38361923452I5HJIf8i3b78B8d33G4G2732000012H8J2H81G90543b3,Парковка ТРК Mega Center Alma-Ata,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057445211_57j7vwrodBdB9A828J8H1J2J1GIIGHG3hxnDp6ok39-c17d0167864AI16775543-d8d50482465J28B38361923452I5HJIf8i3b78B8d33G4G2732000012H8J2H81G90543b3,ТЦ,,,,,24/7,3.9,1,True
70030076861608325_k57j7vwc17d0dBAI38361H9J2HI9hxnDp6o504839-2465J281J2J73278B-d8dd33G4G2B1678641918546rof8i3bdB9A8289238J8H30076977HII3HJIHGI2Gb6,Парковка,,Алматы,,,,https://2gis.kz/almaty/geo/70030076861608325_k57j7vwc17d0dBAI38361H9J2HI9hxnDp6o504839-2465J281J2J73278B-d8dd33G4G2B1678641918546rof8i3bdB9A8289238J8H30076977HII3HJIHGI2Gb6,частная,,,,,24/7,,,False
70000001094799026_k57j7vwc17d0dBAI38361HAJ2HI3hxnDp6o504839-2465J281J2J73278B-d8dd33G4G2B1678644AA9247rof8i3bdB9A8289238J8H000011AHHI2JHJIHG2I8b,"Alva, станция зарядки электромобилей",,Алматы,,,,https://2gis.kz/almaty/geo/70000001094799026_k57j7vwc17d0dBAI38361HAJ2HI3hxnDp6o504839-2465J281J2J73278B-d8dd33G4G2B1678644AA9247rof8i3bdB9A8289238J8H000011AHHI2JHJIHG2I8b,частная,,,,,24/7,4.3,10,True
70000001054917224_57j7vwrodBdB9A828J8H1J2J1GIIGHG3hxnDp6ok39-c17d0167864AI164C2744-d8d50482465J28B38361923452I5HJIf8i3b78B8d33G4G2732000015HBJ2H81G90543fb,Парковка ТРК Глобус,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054917224_57j7vwrodBdB9A828J8H1J2J1GIIGHG3hxnDp6ok39-c17d0167864AI164C2744-d8d50482465J28B38361923452I5HJIf8i3b78B8d33G4G2732000015HBJ2H81G90543fb,ТЦ,,,,,24/7,1.7,18,True
70000001110906180_57j7vwrodBdB9A828J8H1J2J1GIIGHG3hxnDp6ok39-c17d0167864AI220C163A-d8d50482465J28B38361923452I5HJIf8i3b78B8d33G4G2732000011HCJ2H81G905434c,Парковка БЦ Нурлы Тау,,Алматы,,,,https://2gis.kz/almaty/geo/70000001110906180_57j7vwrodBdB9A828J8H1J2J1GIIGHG3hxnDp6ok39-c17d0167864AI220C163A-d8d50482465J28B38361923452I5HJIf8i3b78B8d33G4G2732000011HCJ2H81G905434c,БЦ,,,,,See 2GIS,1.7,1,False
9429940000791465_57j7vwrodBdB9A828J8H1J2J1GIIGHG3hxnDp6ok39-c17d0167864AI117C2487-d8d50482465J28B38361923452I5HJIf8i3b78B8d33G4G297499400H23J2H81G90543a6,Автостоянка №26,,Алматы,,,,https://2gis.kz/almaty/geo/9429940000791465_57j7vwrodBdB9A828J8H1J2J1GIIGHG3hxnDp6ok39-c17d0167864AI117C2487-d8d50482465J28B38361923452I5HJIf8i3b78B8d33G4G297499400H23J2H81G90543a6,частная,,,,,24/7,4.7,1,True
9429940000799990_57j7vwrodBdB9A828J8H1J2J1GIIGHG3hxnDp6ok39-c17d0167864AI117CA9B2-d8d50482465J28B38361923452I5HJIf8i3b78B8d33G4G297499400H24J2H81G90543de,"Сайран-2, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940000799990_57j7vwrodBdB9A828J8H1J2J1GIIGHG3hxnDp6ok39-c17d0167864AI117CA9B2-d8d50482465J28B38361923452I5HJIf8i3b78B8d33G4G297499400H24J2H81G90543de,частная,,,,,24/7,4.7,6,True
70000001110970238_57j7vwrodBdB9A828J8H1J2JH0IIGHGJhxnDp6ok39-c17d0167864AI220C8045-d8d50482465J28B383619231462J3JIf8i3b78B8d33G4G2732000019H45I1I70J6237077,"Urban parking, платная парковка",,Алматы,,,,https://2gis.kz/almaty/geo/70000001110970238_57j7vwrodBdB9A828J8H1J2JH0IIGHGJhxnDp6ok39-c17d0167864AI220C8045-d8d50482465J28B383619231462J3JIf8i3b78B8d33G4G2732000019H45I1I70J6237077,частная,,,,,24/7,1,4,True
70000001057442408_57j7vwrodBdB9A828J8H1J2JH0IIGHGJhxnDp6ok39-c17d0167864AI16775262-d8d50482465J28B383619231462J3JIf8i3b78B8d33G4G2732000019H46I1I70J62370c4,Парковка №1006,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057442408_57j7vwrodBdB9A828J8H1J2JH0IIGHGJhxnDp6ok39-c17d0167864AI16775262-d8d50482465J28B383619231462J3JIf8i3b78B8d33G4G2732000019H46I1I70J62370c4,частная,,,,,24/7,2.9,26,True
